signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.6862.user.No_BS_NewS.post.181257,1235779695,No_BS_NewS,181257,, ,2024-10-16 14:27:54+00:00,https://t.me/No_BS_NewS/181257,,,2339,0,71,1,PeerChannel,1452921969.0,TheParanormiesPresent,2024-10-16 14:11:39,2024-10-16,https://t.me/TheParanormiesPresent/22745,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6863.user.No_BS_NewS.post.181256,1235779695,No_BS_NewS,181256,,"If Tartaria did not exist, then why is it illustrated on so many maps dating back hundreds of years? circa 1570, 1606, 1632 & 1706 @TheParanormiesPresent",2024-10-16 14:27:54+00:00,https://t.me/No_BS_NewS/181256,,,2287,0,71,1,PeerChannel,1452921969.0,TheParanormiesPresent,2024-10-16 14:11:39,2024-10-16,https://t.me/TheParanormiesPresent/22744,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6864.user.No_BS_NewS.post.181255,1235779695,No_BS_NewS,181255,,Optogenetics and the Secret Worldwide Nanotech Experiment https://rumble.com/v5iw7a3-optogenetics-and-the-secret-worldwide-nanotech-experiment.html ReeseReport 10/16,2024-10-16 14:17:06+00:00,https://t.me/No_BS_NewS/181255,,,4211,0,97,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.936278476765266e+18,272.0,,,,,,,,,,,,,,,,
msg_iteration.6865.user.No_BS_NewS.post.181254,1235779695,No_BS_NewS,181254,,Fight to the last Ukrainian,2024-10-16 14:05:22+00:00,https://t.me/No_BS_NewS/181254,,,2680,0,12,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6866.user.No_BS_NewS.post.181253,1235779695,No_BS_NewS,181253,, ,2024-10-16 13:51:26+00:00,https://t.me/No_BS_NewS/181253,,,2081,0,8,1,PeerChannel,1628754550.0,memepilled,2024-10-11 16:39:48,2024-10-11,https://t.me/memepilled/142819,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6867.user.No_BS_NewS.post.181252,1235779695,No_BS_NewS,181252,,"The Internet Archive and its 916B saved web pages are back online Article, Comments",2024-10-16 13:46:59+00:00,https://t.me/No_BS_NewS/181252,,,2282,0,36,1,PeerChannel,1099505434.0,hackernewslive,2024-10-16 12:34:00,2024-10-16,https://t.me/hackernewslive/190974,0,,,1,MessageMediaWebPage,1,https://arstechnica.com/tech-policy/2024/10/the-internet-archive-and-its-916-billion-saved-webpages-are-back-online/,arstechnica.com,The Internet Archive and its 916 billion saved web pages are back online,"Wayback Machine back in read-only mode after DDoS, may need further maintenance.",,,,,,,,,,,,,,,,,,,
msg_iteration.6868.user.No_BS_NewS.post.181251,1235779695,No_BS_NewS,181251,, ,2024-10-16 13:41:49+00:00,https://t.me/No_BS_NewS/181251,,,2389,0,3,0,,,,,,,1,181250.0,https://t.me/No_BS_NewS/181250,1,MessageMediaDocument,0,,,,,image/webp,4.911404637526951e+18,,sticker.webp,,,,,,,,,,,,,,,
msg_iteration.6869.user.No_BS_NewS.post.181250,1235779695,No_BS_NewS,181250,,"“Trump is outside of that framework… when you get outside that framework, history suggests things get pretty dangerous for Jews.” Trump’s world is not a good world for Israel OR the Jews. Jewish dems scared",2024-10-16 13:39:04+00:00,https://t.me/No_BS_NewS/181250,,,4933,0,93,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.801853908921879e+18,97.524,X0mmpPtGmvKGuA1L.mp4,,,,,,,,,,,,,,,
msg_iteration.6870.user.No_BS_NewS.post.181249,1235779695,No_BS_NewS,181249,,Protect Jews over others in their own Homelands. https://www.jpost.com/diaspora/article-824885 They've overplayed their hand. Thw Whole World witnessing what we've already known... noice,2024-10-16 13:31:14+00:00,https://t.me/No_BS_NewS/181249,,,2817,0,41,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6871.user.No_BS_NewS.post.181248,1235779695,No_BS_NewS,181248,,https://www.timesofisrael.com/idf-strikes-beirut-for-first-time-in-days-amid-us-concerns-over-bombing-campaign/,2024-10-16 13:28:12+00:00,https://t.me/No_BS_NewS/181248,,,2528,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6872.user.No_BS_NewS.post.181247,1235779695,No_BS_NewS,181247,,The communist directive 1943: Label them N4zi or f4scist. Some things never change no matter how obvious it is.,2024-10-16 13:18:27+00:00,https://t.me/No_BS_NewS/181247,,,2357,0,74,1,PeerChannel,2189362187.0,theantiSighOps,2024-10-16 13:15:26,2024-10-16,https://t.me/theantiSighOps/3628,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.936105612921538e+18,37.867,IMG_4347.MP4,,,,,,,,,,,,,,,
msg_iteration.6873.user.No_BS_NewS.post.181246,1235779695,No_BS_NewS,181246,,Situation at israel - Gaza border: tanks and smoke 10/16 https://rumble.com/v5ivuu9-situation-at-israel-gaza-border-tanks-and-smoke.html,2024-10-16 13:03:37+00:00,https://t.me/No_BS_NewS/181246,,,2694,0,8,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.936278476765266e+18,68.0,,,,,,,,,,,,,,,,
msg_iteration.6874.user.No_BS_NewS.post.181245,1235779695,No_BS_NewS,181245,,Leaked letter: US threatens to cut aid if israel doesn’t improve Gaza conditions 10/16 https://rumble.com/v5iv63x-leaked-letter-us-threatens-to-cut-aid-if-israel-doesnt-improve-gaza-conditi.html,2024-10-16 12:57:30+00:00,https://t.me/No_BS_NewS/181245,,,2590,0,10,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.936278476765266e+18,381.0,,,,,,,,,,,,,,,,
msg_iteration.6875.user.No_BS_NewS.post.181244,1235779695,No_BS_NewS,181244,, ,2024-10-16 12:45:49+00:00,https://t.me/No_BS_NewS/181244,,,2999,0,18,0,,,,,,,1,181194.0,https://t.me/No_BS_NewS/181194,1,MessageMediaDocument,0,,,,,video/mp4,4.936278476765266e+18,125.0,,,,,,,,,,,,,,,,
msg_iteration.6876.user.No_BS_NewS.post.181243,1235779695,No_BS_NewS,181243,,Devil Spawn BOTH JEWS Nicaraguan president bashes Netanyahu and Zelensky comparing them to Hitler 10/16 https://rumble.com/v5ivc18-nicaraguan-president-bashes-netanyahu-and-zelensky-comparing-them-to-hitler.html,2024-10-16 12:45:49+00:00,https://t.me/No_BS_NewS/181243,,,3117,0,17,0,,,,,,,1,181194.0,https://t.me/No_BS_NewS/181194,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6877.user.No_BS_NewS.post.181242,1235779695,No_BS_NewS,181242,,Klaus Schwab - opening remarks for the launch of the Annual Meeting of the Global Future Councils 2024. https://www.youtube.com/live/7BguB6iEQSk 10/16 World Economic Forum 06:45,2024-10-16 12:42:37+00:00,https://t.me/No_BS_NewS/181242,,,3939,0,45,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.936278476765266e+18,2204.0,,,,,,,,,,,,,,,,
msg_iteration.6878.user.No_BS_NewS.post.181241,1235779695,No_BS_NewS,181241,,Sanctions - The weaponization of the US dollar will be remembered as the biggest mistake the US Govt has ever made,2024-10-16 04:32:20+00:00,https://t.me/No_BS_NewS/181241,,,4465,0,80,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6879.user.No_BS_NewS.post.181240,1235779695,No_BS_NewS,181240,,Reid hoffman. soros. Hmm,2024-10-16 03:57:12+00:00,https://t.me/No_BS_NewS/181240,,,3714,0,16,0,,,,,,,1,181097.0,https://t.me/No_BS_NewS/181097,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6880.user.No_BS_NewS.post.181239,1235779695,No_BS_NewS,181239,,Lebanon https://m.jpost.com/breaking-news/article-824838,2024-10-16 03:41:18+00:00,https://t.me/No_BS_NewS/181239,,,3068,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6881.user.No_BS_NewS.post.181238,1235779695,No_BS_NewS,181238,,israel said to decide on targets it could strike in Iran: 'Now a matter of time',2024-10-16 03:39:53+00:00,https://t.me/No_BS_NewS/181238,,,3074,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6882.user.No_BS_NewS.post.181237,1235779695,No_BS_NewS,181237,,#Weimerica https://www.aljazeera.com/news/2024/10/16/us-military-amends-records-of-those-discharged-with-dont-ask-dont-tell,2024-10-16 03:36:26+00:00,https://t.me/No_BS_NewS/181237,,,2949,0,9,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6883.user.No_BS_NewS.post.181236,1235779695,No_BS_NewS,181236,,Netanyahu rejects Gaza aid,2024-10-16 03:34:30+00:00,https://t.me/No_BS_NewS/181236,,,3242,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6884.user.No_BS_NewS.post.181235,1235779695,No_BS_NewS,181235,,Terms are acceptable. 🤣🙋🏼‍♂️,2024-10-16 03:27:07+00:00,https://t.me/No_BS_NewS/181235,,,3095,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6885.user.No_BS_NewS.post.181234,1235779695,No_BS_NewS,181234,,"We don’t want that for children period. Can’t play both sides, you have to pick one. No exceptions. https://x.com/disclosetv/status/1846389729220006270?s=46",2024-10-16 03:25:43+00:00,https://t.me/No_BS_NewS/181234,,,2375,0,16,1,PeerChannel,1840238787.0,OhHeyFucQYou,2024-10-16 03:23:34,2024-10-16,https://t.me/OhHeyFucQYou/62099,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6886.user.No_BS_NewS.post.181233,1235779695,No_BS_NewS,181233,,"$935,068,956,975 defense https://usdebtclock.org 10/15 $102,287,745,068,301 total debt",2024-10-16 03:24:12+00:00,https://t.me/No_BS_NewS/181233,,,2604,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6887.user.No_BS_NewS.post.181232,1235779695,No_BS_NewS,181232,,Just say jews.,2024-10-16 03:21:14+00:00,https://t.me/No_BS_NewS/181232,,,2427,0,59,1,PeerChannel,1840238787.0,OhHeyFucQYou,2024-10-16 03:18:29,2024-10-16,https://t.me/OhHeyFucQYou/62096,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6888.user.No_BS_NewS.post.181231,1235779695,No_BS_NewS,181231,, ,2024-10-16 03:20:32+00:00,https://t.me/No_BS_NewS/181231,,,2210,0,24,1,PeerChannel,2189362187.0,theantiSighOps,2024-10-16 02:58:18,2024-10-16,https://t.me/theantiSighOps/3627,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6889.user.No_BS_NewS.post.181230,1235779695,No_BS_NewS,181230,,Black cube is an intelligence firm that helps you win when no one else can. Tel-Aviv https://www.blackcube.com/our-ethics,2024-10-16 03:20:32+00:00,https://t.me/No_BS_NewS/181230,,,2298,0,24,1,PeerChannel,2189362187.0,theantiSighOps,2024-10-16 02:58:18,2024-10-16,https://t.me/theantiSighOps/3626,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6890.user.No_BS_NewS.post.181228,1235779695,No_BS_NewS,181228,,"Believe It or Not (Theme from ""Greatest American Hero"")",2024-10-16 03:19:21+00:00,https://t.me/No_BS_NewS/181228,,,2531,0,6,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.934026676951582e+18,194.56,,,,,,,,,,,,,,,,
msg_iteration.6891.user.No_BS_NewS.post.181227,1235779695,No_BS_NewS,181227,,Look big daddy. They're just like us...,2024-10-16 03:14:24+00:00,https://t.me/No_BS_NewS/181227,,,2594,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6892.user.No_BS_NewS.post.181226,1235779695,No_BS_NewS,181226,,$$$ 170 Million from 2 Jews It shouldn't be as this regardless who is receiving. 10/15 Trump cleans up... Both bibi and miriam polish jews https://www.bloomberg.com/news/articles/2024-10-16/elon-musk-s-75-million-gift-cements-role-as-a-top-trump-donor,2024-10-16 03:10:57+00:00,https://t.me/No_BS_NewS/181226,,,3234,0,28,0,,,,,,,1,181196.0,https://t.me/No_BS_NewS/181196,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6893.user.No_BS_NewS.post.181225,1235779695,No_BS_NewS,181225,, ,2024-10-16 02:53:32+00:00,https://t.me/No_BS_NewS/181225,,,2558,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6894.user.No_BS_NewS.post.181224,1235779695,No_BS_NewS,181224,,Boomer realizes the Uniparty. Lmao,2024-10-16 02:51:58+00:00,https://t.me/No_BS_NewS/181224,,,2813,0,17,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6895.user.No_BS_NewS.post.181223,1235779695,No_BS_NewS,181223,,Silicon cpu chip - Giza pyramids,2024-10-16 02:49:50+00:00,https://t.me/No_BS_NewS/181223,,,7932,0,93,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6896.user.No_BS_NewS.post.181222,1235779695,No_BS_NewS,181222,,It's ok to think outside of the box...,2024-10-16 02:49:32+00:00,https://t.me/No_BS_NewS/181222,,,2600,0,40,1,PeerChannel,1235779695.0,No_BS_NewS,2023-10-31 17:52:18,2023-10-31,https://t.me/No_BS_NewS/131501,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.6897.user.No_BS_NewS.post.181220,1235779695,No_BS_NewS,181220,,"""GEORDIE ROSE"" D_wave computations parallel universes? alter to an "" Alien gawd ""?? Ted talk most ""who created""can't even explain. my take",2024-10-16 02:34:03+00:00,https://t.me/No_BS_NewS/181220,,,2470,0,33,1,PeerChannel,1335927003.0,TheConspiracyHole,2020-05-06 05:12:34,2020-05-06,https://t.me/TheConspiracyHole/4681,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.015241867114054e+18,1219.0,,,,,,,,,,,,,,,,
