signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.248.user.USDA_PRIME_MEMES.post.12193,2031966369,USDA_PRIME_MEMES,12193,, ,2024-12-03 23:01:26+00:00,https://t.me/USDA_PRIME_MEMES/12193,,,356,0,4,1,PeerChannel,1976635263.0,TheSecondTexanConnection,2024-12-03 23:01:22,2024-12-03,https://t.me/TheSecondTexanConnection/13996,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.249.user.USDA_PRIME_MEMES.post.12192,2031966369,USDA_PRIME_MEMES,12192,,"Real. Stop complaining and manage yourself better. If you need guidance, find someone better than yourself who is willing to help. Uneducated people blame others when they are doing badly. Those whose education is underway blame themselves. But a fully educated person blames no one, neither himself nor anyone else. - Epictetus, Enchiridion, 5 He who is discontent with things present and allotted is unskilled in life. If this is you, the first step is to admit that you are unskilled and to improve yourself.",2024-12-03 23:01:00+00:00,https://t.me/USDA_PRIME_MEMES/12192,,,356,0,4,1,PeerChannel,1562069854.0,TheDailyPoor,2024-12-03 22:58:29,2024-12-03,https://t.me/TheDailyPoor/4364,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.250.user.USDA_PRIME_MEMES.post.12191,2031966369,USDA_PRIME_MEMES,12191,, ,2024-12-03 22:53:13+00:00,https://t.me/USDA_PRIME_MEMES/12191,,,888,0,14,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.656821328716497e+18,6.13,,,,,,,,,,,,,,,,
msg_iteration.251.user.USDA_PRIME_MEMES.post.12190,2031966369,USDA_PRIME_MEMES,12190,, ,2024-12-03 22:01:51+00:00,https://t.me/USDA_PRIME_MEMES/12190,,,374,0,2,1,PeerChannel,1976635263.0,TheSecondTexanConnection,2024-12-03 22:01:36,2024-12-03,https://t.me/TheSecondTexanConnection/13993,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.252.user.USDA_PRIME_MEMES.post.12189,2031966369,USDA_PRIME_MEMES,12189,, ,2024-12-03 21:54:32+00:00,https://t.me/USDA_PRIME_MEMES/12189,,,891,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.253.user.USDA_PRIME_MEMES.post.12188,2031966369,USDA_PRIME_MEMES,12188,, ,2024-12-03 21:07:04+00:00,https://t.me/USDA_PRIME_MEMES/12188,,,1429,0,23,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.254.user.USDA_PRIME_MEMES.post.12187,2031966369,USDA_PRIME_MEMES,12187,, ,2024-12-03 20:40:09+00:00,https://t.me/USDA_PRIME_MEMES/12187,,,377,0,3,1,PeerChannel,1976635263.0,TheSecondTexanConnection,2024-12-03 20:40:05,2024-12-03,https://t.me/TheSecondTexanConnection/13990,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.924734460858735e+18,11.8,,,,,,,,,,,,,,,,
msg_iteration.255.user.USDA_PRIME_MEMES.post.12186,2031966369,USDA_PRIME_MEMES,12186,, ,2024-12-03 20:39:23+00:00,https://t.me/USDA_PRIME_MEMES/12186,,,1362,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.256.user.USDA_PRIME_MEMES.post.12185,2031966369,USDA_PRIME_MEMES,12185,, ,2024-12-03 20:39:08+00:00,https://t.me/USDA_PRIME_MEMES/12185,,,391,0,4,1,PeerChannel,1976635263.0,TheSecondTexanConnection,2024-12-03 20:39:06,2024-12-03,https://t.me/TheSecondTexanConnection/13988,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.057947083420468e+18,29.8,,,,,,,,,,,,,,,,
msg_iteration.257.user.USDA_PRIME_MEMES.post.12184,2031966369,USDA_PRIME_MEMES,12184,, ,2024-12-03 20:38:23+00:00,https://t.me/USDA_PRIME_MEMES/12184,,,1151,0,24,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.046560377794463e+18,30.024,cosyposter-1858437283617067152-01.mp4,,,,,,,,,,,,,,,
