signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.951.user.thebeaconsofgondor.post.76,1515589433,thebeaconsofgondor,76,,"Apathy, properly applied, can be a powerful weapon. No nihilism, no despair. #ForPeopleForPlace",2022-06-23 14:55:01+00:00,https://t.me/thebeaconsofgondor/76,,,809,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.952.user.thebeaconsofgondor.post.75,1515589433,thebeaconsofgondor,75,,“Wish I was camped out on the Okeechobee”,2022-06-23 13:10:41+00:00,https://t.me/thebeaconsofgondor/75,,,718,0,1,1,PeerChannel,1666677838.0,,2022-06-23 13:03:51,2022-06-23,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.953.user.thebeaconsofgondor.post.74,1515589433,thebeaconsofgondor,74,,WBS is a proud supporter of Dixieland,2022-06-23 13:10:41+00:00,https://t.me/thebeaconsofgondor/74,,,709,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.954.user.thebeaconsofgondor.post.73,1515589433,thebeaconsofgondor,73,,Brotherhood starts in boyhood #ForPeopleForPlace,2022-06-22 23:19:13+00:00,https://t.me/thebeaconsofgondor/73,,,799,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.955.user.thebeaconsofgondor.post.72,1515589433,thebeaconsofgondor,72,,Merle gets it #ForPeopleForPlace,2022-06-22 15:41:00+00:00,https://t.me/thebeaconsofgondor/72,,,882,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.956.user.thebeaconsofgondor.post.71,1515589433,thebeaconsofgondor,71,,"Say no to nihilism & despair, brothers. Kept moving forward, and if you fall, fall with your face to the foe. #ForPeopleForPlace #ChristIsKing",2022-06-21 23:48:59+00:00,https://t.me/thebeaconsofgondor/71,,,12183,0,63,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.957.user.thebeaconsofgondor.post.70,1515589433,thebeaconsofgondor,70,,Practice Front Porch Nationalism,2022-06-21 23:06:44+00:00,https://t.me/thebeaconsofgondor/70,,,784,0,4,1,PeerChannel,1158428487.0,redeemingmanhood,2022-06-21 22:33:16,2022-06-21,https://t.me/redeemingmanhood/147,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.958.user.thebeaconsofgondor.post.69,1515589433,thebeaconsofgondor,69,,White Boy Summer is a proud supporter of Front Porch Nationalism #ForPeopleForPlace,2022-06-21 23:06:43+00:00,https://t.me/thebeaconsofgondor/69,,,802,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.959.user.thebeaconsofgondor.post.68,1515589433,thebeaconsofgondor,68,,"Frankly, we’re having a great time. #ForPeopleForPlace",2022-06-21 11:03:29+00:00,https://t.me/thebeaconsofgondor/68,,,828,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.960.user.thebeaconsofgondor.post.65,1515589433,thebeaconsofgondor,65,,"Keep chasing it, lads. It’s ours. #ForPeopleForPlace",2022-06-20 00:06:27+00:00,https://t.me/thebeaconsofgondor/65,,,753,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.961.user.thebeaconsofgondor.post.61,1515589433,thebeaconsofgondor,61,,There is no shame in being weak — the shame comes from staying weak. #ForPeopleForPlace,2022-06-18 18:11:28+00:00,https://t.me/thebeaconsofgondor/61,,,875,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.962.user.thebeaconsofgondor.post.60,1515589433,thebeaconsofgondor,60,,Family First #ForPeopleForPlace,2022-06-18 12:05:36+00:00,https://t.me/thebeaconsofgondor/60,,,766,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.963.user.thebeaconsofgondor.post.58,1515589433,thebeaconsofgondor,58,,What communion hath light with darkness? #ForPeopleForPlace,2022-06-17 23:03:23+00:00,https://t.me/thebeaconsofgondor/58,,,2152,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.964.user.thebeaconsofgondor.post.57,1515589433,thebeaconsofgondor,57,,"WBS has standards, lads. #ForPeopleForPlace",2022-06-17 13:39:26+00:00,https://t.me/thebeaconsofgondor/57,,,793,0,13,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.965.user.thebeaconsofgondor.post.55,1515589433,thebeaconsofgondor,55,,WHITE. BOY. SUMMER. #ForPeopleForPlace,2022-06-16 21:25:28+00:00,https://t.me/thebeaconsofgondor/55,,,729,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.966.user.thebeaconsofgondor.post.52,1515589433,thebeaconsofgondor,52,,— No guilt — No shame — No nihilism — No despair — Only winning #ForPeopleForPlace,2022-06-16 13:13:08+00:00,https://t.me/thebeaconsofgondor/52,,,2438,0,18,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.967.user.thebeaconsofgondor.post.51,1515589433,thebeaconsofgondor,51,,White Boys are standing by to take your call. #ForPeopleForPlace,2022-06-15 18:25:06+00:00,https://t.me/thebeaconsofgondor/51,,,1274,0,9,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.968.user.thebeaconsofgondor.post.50,1515589433,thebeaconsofgondor,50,,Onward towards the heavens. #ForPeopleForPlace,2022-06-15 12:14:25+00:00,https://t.me/thebeaconsofgondor/50,,,1033,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.969.user.thebeaconsofgondor.post.49,1515589433,thebeaconsofgondor,49,,"There’s no stopping this train, so either hop on board or get off the tracks. #ForPeopleForPlace",2022-06-14 17:19:39+00:00,https://t.me/thebeaconsofgondor/49,,,703,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.970.user.thebeaconsofgondor.post.47,1515589433,thebeaconsofgondor,47,,"“I’ve seen much of the rest of the world. It is brutal and cruel and dark, White Boy Summer is the light.” #ForPeopleForPlace",2022-06-13 22:21:25+00:00,https://t.me/thebeaconsofgondor/47,,,852,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.971.user.thebeaconsofgondor.post.46,1515589433,thebeaconsofgondor,46,,"Don’t know about y’all, but we’re having a great time. #ForPeopleForPlace",2022-06-13 12:38:06+00:00,https://t.me/thebeaconsofgondor/46,,,668,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.972.user.thebeaconsofgondor.post.44,1515589433,thebeaconsofgondor,44,,"the beacons are lit, boys #ForPeopleForPlace",2022-06-13 00:05:23+00:00,https://t.me/thebeaconsofgondor/44,,,646,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
