signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.10325.user.ThirstForBeauty.post.6715,1561395949,ThirstForBeauty,6715,,"Patrick befriends a man in Berus whose son he later adopts. This is a tale which is told by Tírechán in his Studies on the Life and Legend of Saint Patrick. He writes of Beningus, the young son of a devout man, who becomes Patrick's loyal companion, and later, his successor as the bishop of Armagh. Tírechán goes on to detail a particular incident when Patrick and Beningus were battling two druids, and Beningus, wearing the habit of one of the druid which burst into flames, remained unscathed, while the druid, wearing the habit of Beningus, burns to death.",2022-05-08 15:36:11+00:00,https://t.me/ThirstForBeauty/6715,,,943,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10326.user.ThirstForBeauty.post.6714,1561395949,ThirstForBeauty,6714,,"An angel appears to Patrick. After six long years in Ireland working as a swineherd, an angel appeared to Patrick in his sleep. The angel told him that he would soon be free, and, that after a prosperous voyage, he would return to his parents. He spoke of a boat, some 200 miles away, which would take Patrick to freedom. In some versions of the legend (and in Collaert's print) the angel, whose name was Victorious, shows Patrick a hole in the ground where the swine have been digging, and tells him that he will find gold there. Patrick does as he is instructed, and finds gold enough to buy his freedom from Milcho.",2022-05-08 15:36:11+00:00,https://t.me/ThirstForBeauty/6714,,,947,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10327.user.ThirstForBeauty.post.6713,1561395949,ThirstForBeauty,6713,,"Patrick is kidnapped by the Irish during an attack on Britain. In his sixteenth year, Patrick was kidnapped by Irish marauders who had invaded Britain. He was brought back to Ireland where he was sold as a slave to a chieftain called Milcho (Milchu in some accounts), who reigned in the north of Ireland. For six years, Patrick lived in the mountains, tending to pigs, praying to God, and becoming fluent in the Irish language.",2022-05-08 15:36:11+00:00,https://t.me/ThirstForBeauty/6713,,,913,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10328.user.ThirstForBeauty.post.6712,1561395949,ThirstForBeauty,6712,,"The baptism of Patrick, when a blind man miraculously regains his sight. This story is from the very early life of Patrick, before his arrival in Ireland. It takes place in his home land of Scotland. A man called Gormas, blind since birth, heard a voice commanding him to take the hand of the baby Patrick, who had recently been baptised, and to make the sign of the cross on the ground, from which a new fountain would burst forth which would restore the man's sight. Gormas did as instructed, and his sight was restored.",2022-05-08 15:36:11+00:00,https://t.me/ThirstForBeauty/6712,,,911,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10329.user.ThirstForBeauty.post.6711,1561395949,ThirstForBeauty,6711,,"Scenes from the Life of Saint Patrick. The print, by Flemish engraver Adriaen Collaert was published in 1603, the year the Gaelic Lord Hugh O’Neill’s uprising was successfully suppressed by English forces. The Latin inscription, which translates as ‘P.S. greatly wishes an increase of Catholic faith and spiritual grace to the Senate and people of the fair city of Dublin in Ireland’, indicates that it was published to encourage Dublin citizens in their faith. It can be seen as part of a wide cultural movement which aimed to promote and further the aims of Catholic Ireland. This colourful engraving depicts Ireland's national saint Patrick. The central image shows Patrick as a triumphant bishop wearing an elaborate cope and mitre, surrounded by the poisonous creatures he banished from Ireland. Around the central image, we can see Baroque-style roundels illustrating some of the more dramatic scenes from Patrick's life, some of which are well known, and others less so, which we have detailed further down.",2022-05-08 15:36:11+00:00,https://t.me/ThirstForBeauty/6711,,,912,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10330.user.ThirstForBeauty.post.6710,1561395949,ThirstForBeauty,6710,, ,2022-05-08 13:34:01+00:00,https://t.me/ThirstForBeauty/6710,,,612,0,0,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.996892054620213e+18,,28e85b5cf656845b68601c6fd14548e5.jpg,,,,,,,,,,,,,,,
msg_iteration.10331.user.ThirstForBeauty.post.6709,1561395949,ThirstForBeauty,6709,,Charles Edward Perugini - A Fan Maker,2022-05-08 13:32:01+00:00,https://t.me/ThirstForBeauty/6709,,,614,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10332.user.ThirstForBeauty.post.6708,1561395949,ThirstForBeauty,6708,,"In the decoration of the vault of the “Stanza della Segnatura” in the Vatican Museums, on a fake golden mosaic background, Raphael represented, around 1508, the personification of Theology, seated on a throne of clouds and wearing a robe inflated by the wind, red in color, green and white, the colors of the theological virtues of Charity, Hope and Faith. On the sides it has two putti that support whitewashed tables with inscriptions that refer to a quotation from Justinian. From ArsEuropa.org",2022-05-08 13:02:40+00:00,https://t.me/ThirstForBeauty/6708,,,578,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10333.user.ThirstForBeauty.post.6707,1561395949,ThirstForBeauty,6707,, ,2022-05-08 12:59:11+00:00,https://t.me/ThirstForBeauty/6707,,,933,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10334.user.ThirstForBeauty.post.6706,1561395949,ThirstForBeauty,6706,, ,2022-05-08 12:59:11+00:00,https://t.me/ThirstForBeauty/6706,,,916,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
