signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.10479.user.PatriotFrontPromat.post.15473,1493917818,PatriotFrontPromat,15473,, ,2023-09-01 00:32:48+00:00,https://t.me/PatriotFrontPromat/15473,,,188,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10480.user.PatriotFrontPromat.post.15472,1493917818,PatriotFrontPromat,15472,,"@PatriotFrontPromat » Activists placed promotional materials in: - Shenandoah Trail, Virginia - Oak Hill, Tennessee - Modesto, California - North Haven, Connecticut - Topeka, Kansas - North Haven, Connecticut - Beatrice, Nebraska - Oklahoma City, Oklahoma",2023-09-01 00:32:48+00:00,https://t.me/PatriotFrontPromat/15472,,,186,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10481.user.PatriotFrontPromat.post.15471,1493917818,PatriotFrontPromat,15471,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15471,,,185,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10482.user.PatriotFrontPromat.post.15470,1493917818,PatriotFrontPromat,15470,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15470,,,184,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10483.user.PatriotFrontPromat.post.15469,1493917818,PatriotFrontPromat,15469,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15469,,,181,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10484.user.PatriotFrontPromat.post.15468,1493917818,PatriotFrontPromat,15468,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15468,,,182,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10485.user.PatriotFrontPromat.post.15467,1493917818,PatriotFrontPromat,15467,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15467,,,183,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10486.user.PatriotFrontPromat.post.15466,1493917818,PatriotFrontPromat,15466,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15466,,,182,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10487.user.PatriotFrontPromat.post.15465,1493917818,PatriotFrontPromat,15465,, ,2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15465,,,185,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10488.user.PatriotFrontPromat.post.15464,1493917818,PatriotFrontPromat,15464,,"@PatriotFrontPromat » Activists placed promotional materials in: - Lacey, Washington - Waterville Valley, New Hampshire - Mandan, North Dakota - Topeka, Kansas - Tybee Island, Georgia - Fargo, North Dakota - Springfield, Ohio - Topeka, Kansas",2023-09-01 00:30:55+00:00,https://t.me/PatriotFrontPromat/15464,,,186,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10489.user.PatriotFrontPromat.post.15463,1493917818,PatriotFrontPromat,15463,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15463,,,228,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10490.user.PatriotFrontPromat.post.15462,1493917818,PatriotFrontPromat,15462,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15462,,,227,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10491.user.PatriotFrontPromat.post.15461,1493917818,PatriotFrontPromat,15461,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15461,,,226,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10492.user.PatriotFrontPromat.post.15460,1493917818,PatriotFrontPromat,15460,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15460,,,228,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10493.user.PatriotFrontPromat.post.15459,1493917818,PatriotFrontPromat,15459,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15459,,,230,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10494.user.PatriotFrontPromat.post.15458,1493917818,PatriotFrontPromat,15458,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15458,,,227,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10495.user.PatriotFrontPromat.post.15457,1493917818,PatriotFrontPromat,15457,, ,2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15457,,,229,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10496.user.PatriotFrontPromat.post.15456,1493917818,PatriotFrontPromat,15456,,"@PatriotFrontPromat » Activists placed promotional materials in: - Seagoville, Texas - Baltimore, Maryland - Williamsport, Pennsylvania - New York, New York - Springfield, Ohio - Lake Benton, Minnesota - Frazer, Michigan - Bruce, South Dakota",2023-09-01 00:30:08+00:00,https://t.me/PatriotFrontPromat/15456,,,222,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10497.user.PatriotFrontPromat.post.15455,1493917818,PatriotFrontPromat,15455,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15455,,,295,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10498.user.PatriotFrontPromat.post.15454,1493917818,PatriotFrontPromat,15454,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15454,,,294,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10499.user.PatriotFrontPromat.post.15453,1493917818,PatriotFrontPromat,15453,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15453,,,291,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10500.user.PatriotFrontPromat.post.15452,1493917818,PatriotFrontPromat,15452,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15452,,,290,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10501.user.PatriotFrontPromat.post.15451,1493917818,PatriotFrontPromat,15451,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15451,,,290,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10502.user.PatriotFrontPromat.post.15450,1493917818,PatriotFrontPromat,15450,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15450,,,290,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10503.user.PatriotFrontPromat.post.15449,1493917818,PatriotFrontPromat,15449,, ,2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15449,,,291,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10504.user.PatriotFrontPromat.post.15448,1493917818,PatriotFrontPromat,15448,,"@PatriotFrontPromat » Activists placed promotional materials in: - Monroe, Wisconsin - Mitchell, South Dakota - Madison, South Dakota - Grand Forks, North Dakota - Old Orchard Beach, Maine - Volga, South Dakota - Flint, Michigan - Lancaster, Ohio",2023-09-01 00:29:05+00:00,https://t.me/PatriotFrontPromat/15448,,,287,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10505.user.PatriotFrontPromat.post.15447,1493917818,PatriotFrontPromat,15447,, ,2023-08-23 00:50:57+00:00,https://t.me/PatriotFrontPromat/15447,,,603,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10506.user.PatriotFrontPromat.post.15446,1493917818,PatriotFrontPromat,15446,, ,2023-08-23 00:50:57+00:00,https://t.me/PatriotFrontPromat/15446,,,595,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10507.user.PatriotFrontPromat.post.15445,1493917818,PatriotFrontPromat,15445,, ,2023-08-23 00:50:57+00:00,https://t.me/PatriotFrontPromat/15445,,,594,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10508.user.PatriotFrontPromat.post.15444,1493917818,PatriotFrontPromat,15444,, ,2023-08-23 00:50:57+00:00,https://t.me/PatriotFrontPromat/15444,,,518,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10509.user.PatriotFrontPromat.post.15443,1493917818,PatriotFrontPromat,15443,, ,2023-08-23 00:50:57+00:00,https://t.me/PatriotFrontPromat/15443,,,520,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10510.user.PatriotFrontPromat.post.15442,1493917818,PatriotFrontPromat,15442,,"@PatriotFrontPromat » Activists placed promotional materials in: - Frederick, Maryland - Tustin, California - Breckenridge, Colorado - Westminster, Maryland - Mankato, Minnesota - Dillon, Colorado",2023-08-23 00:50:56+00:00,https://t.me/PatriotFrontPromat/15442,,,531,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10511.user.PatriotFrontPromat.post.15441,1493917818,PatriotFrontPromat,15441,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15441,,,388,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10512.user.PatriotFrontPromat.post.15440,1493917818,PatriotFrontPromat,15440,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15440,,,387,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10513.user.PatriotFrontPromat.post.15439,1493917818,PatriotFrontPromat,15439,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15439,,,372,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10514.user.PatriotFrontPromat.post.15438,1493917818,PatriotFrontPromat,15438,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15438,,,373,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10515.user.PatriotFrontPromat.post.15437,1493917818,PatriotFrontPromat,15437,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15437,,,356,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10516.user.PatriotFrontPromat.post.15436,1493917818,PatriotFrontPromat,15436,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15436,,,353,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10517.user.PatriotFrontPromat.post.15435,1493917818,PatriotFrontPromat,15435,, ,2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15435,,,347,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10518.user.PatriotFrontPromat.post.15434,1493917818,PatriotFrontPromat,15434,,"@PatriotFrontPromat » Activists placed promotional materials in: - Ubanna, Virginia - Saint Clair Shores, Michigan - West Bloomfield, Michigan - Biloxi, Mississippi - Madison, Illinois - Neena, Wisconsin - Placentia, California - Springfield, Missouri",2023-08-23 00:50:31+00:00,https://t.me/PatriotFrontPromat/15434,,,327,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10519.user.PatriotFrontPromat.post.15433,1493917818,PatriotFrontPromat,15433,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15433,,,3815,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10520.user.PatriotFrontPromat.post.15432,1493917818,PatriotFrontPromat,15432,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15432,,,3790,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10521.user.PatriotFrontPromat.post.15431,1493917818,PatriotFrontPromat,15431,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15431,,,3695,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10522.user.PatriotFrontPromat.post.15430,1493917818,PatriotFrontPromat,15430,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15430,,,3690,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10523.user.PatriotFrontPromat.post.15429,1493917818,PatriotFrontPromat,15429,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15429,,,3586,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10524.user.PatriotFrontPromat.post.15428,1493917818,PatriotFrontPromat,15428,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15428,,,3581,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.10525.user.PatriotFrontPromat.post.15427,1493917818,PatriotFrontPromat,15427,, ,2023-08-23 00:49:48+00:00,https://t.me/PatriotFrontPromat/15427,,,3515,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
