signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.67.user.MUSSOLINIAN2.post.224,2124942545,MUSSOLINIAN2,224,,Mussolini playing his violin,2024-05-29 14:52:54+00:00,https://t.me/MUSSOLINIAN2/224,,,278,3,9,1,PeerChannel,1449950140.0,randomnsimages,2024-05-29 14:52:29,2024-05-29,https://t.me/randomnsimages/2609,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.68.user.MUSSOLINIAN2.post.223,2124942545,MUSSOLINIAN2,223,,"RURAL ITALY Throughout its three civilisations, Italy has been essentially rural. Over the millennia, the lineage has drawn the energies of life and the resources of autonomy from the earth. Ever since consular and imperial Rome founded the colonies of legionaries, national prosperity always coincided with agricultural development. At the same time, political decline was always accompanied, or preceded, by the decline of agriculture. The fascist regime, resuming the ways of ancient greatness, strengthened the morality of rural life, restored prestige to the men of the fields, and placed agriculture as the basis for growth. The Duce's rural directives are inspired by historical reasons, the value of which will be alive and active even in future generations. 1. - The earth's resources are first and foremost a condition of freedom and a force for independence. The sober and frugal Italian, when he is sure of bread, is sure of life, and, as we have seen, he can cope even with monstrous coalitions. The earth never abandons those who are faithful to it. 2. - Life in the fields is a life of physical and spiritual health. Oxygen and solar radiation make the body resistant. In rural areas the family has the most favorable conditions for security and development. While industrial and urban civilization takes women away from the hearth and children, rurality makes women the queen of the home and family. In all the centers touched by the decadence of industrial and urban civilization, coffins outnumber cradles, morality decays and the race becomes insenile. Italy's demographic strength is still and always in the countryside. 3. - In agriculture and in the provisions that regulate rural life, from the wheat battle to the law on storage, Italy has achieved brilliant records. Italian genius also asserted itself in this field, precisely in the period of most severe difficulty, while agriculture in all states and on all continents was depressed and humiliated by an inexorable crisis. Elsewhere the prices of the grain market do not reward the efforts and barely compensate for the expenses. The Italian farmer, on the other hand, is sure of a profitable price, is emancipated from the slavery of speculation, and is freed from market fluctuations. Italy has developed the chosen seeds, which are popular abroad and fuel a valuable export. 4. - A people of bold pioneers and intelligent farmers, the Italians began the agricultural redemption of Ethiopia in the first year of the empire. Few other peoples in the world would have had the vital drive to face the terrible effort of opening thousands of kilometers of roads under the tropical sun and clearing barbaric lands, four thousand and eight thousand kilometers from the motherland. This vital drive is a title of record, a patent of youth and a pride of the lineage. In the so-called great democracies the unemployed live of indolence and subsidies in the shadow of deserted factories, refusing to colonize the captured empires, and the bourgeoisie pays the annual tribute to the unemployed to obtain a social quiet which is stasis and decadence. Fascism, which is youth, which is faith in life and joy of work, faces the most gigantic undertaking of our period in the colonization of Ethiopia, an undertaking which will last generations and will constitute; despite Geneva, a proud title in history.",2024-05-25 15:10:40+00:00,https://t.me/MUSSOLINIAN2/223,,,346,0,6,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-25 15:10:22,2024-05-25,https://t.me/MUSSOLINIAN3/95,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.69.user.MUSSOLINIAN2.post.222,2124942545,MUSSOLINIAN2,222,, ,2024-05-25 15:10:32+00:00,https://t.me/MUSSOLINIAN2/222,,,257,0,0,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-25 15:09:06,2024-05-25,https://t.me/MUSSOLINIAN3/94,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.70.user.MUSSOLINIAN2.post.221,2124942545,MUSSOLINIAN2,221,,"Decalogue of the Italian Woman (1925) 1. Serve God by serving the Fatherland and the Family; serve the Fatherland and the Family by serving Humanity. 2. Do not use your strength vaguely or vainly; respect yourself as a well-mannered woman. 3. Honour the Mother within you, because you will give birth to the new children of the future and to the new workers of Italy. 4. Be a safe and gentle companion for the man who loves you, and who—with the same quiet fortitude—shares with you the bread of joy and the bread of sorrow. 5. Remember that true love—which purifies, renews and saves—is the spirit of sacrifice. 6. The center of your life is your home, make it richer with the inexhaustible richness of your heart. 7. If your Fatherland asks you for that home and heart, give it; it will provide stone for higher walls, and light for larger families. 8. Work in silence with a patient, persistent, serene example. 9. Recognize that Duty—obscurely and unswervingly fulfilled—is the only element of peace. 10. Consider life as a wonderful gift, which you'll have to render, and in which you shall count the hours and the days. Elevate it so that it elevates you, here and beyond. Source",2024-05-20 15:15:34+00:00,https://t.me/MUSSOLINIAN2/221,,,303,0,5,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-20 15:15:16,2024-05-20,https://t.me/MUSSOLINIAN3/93,0,,,1,MessageMediaWebPage,1,http://bibliotecafascista.blogspot.com/2012/03/decalogue-of-italian-woman-1925.html?m=1,bibliotecafascista.blogspot.com,Decalogue of the Italian Woman (1925),"A historical library of Italian Fascism: documents, articles, books, letters, speeches. Original Italian texts and English translations.",,,,,,,,,,,,,,,,,,,
msg_iteration.71.user.MUSSOLINIAN2.post.220,2124942545,MUSSOLINIAN2,220,, ,2024-05-20 15:15:28+00:00,https://t.me/MUSSOLINIAN2/220,,,239,0,0,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-20 15:14:21,2024-05-20,https://t.me/MUSSOLINIAN3/92,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.72.user.MUSSOLINIAN2.post.219,2124942545,MUSSOLINIAN2,219,,"Decalogue of the Fascist Family (1939) 1. The family is the first cell of the race. Individuals alone represent only scattered atoms, perhaps capable of living, but incapable of making and transmitting life 2. The family is the unit of measure of the nation's material and moral power; it is the people reduced to its minimum divisor. Below that there is nothing except the individual. The individual, even if he numbers in the millions, is neither the people nor history 3. The Fascist State rejects the principle of the nation as a group of citizens; it conceives the nation only as a group of families 4. The young citizen has nothing but duties; and the first duty is to create the family. Once the family is made, you begin to accrue rights 5. We must abandon the old ""bourgeois"" concept, according to which it is necessary to achieve a so-called ""high position"" in society first, before thinking about starting a family. According to this logic the poor should never marry. Instead, the Fascist State can prevent people from attaining high positions if they have not started a family yet: this is a good social, racial and moral measure 6. The family does not start with marriage; it starts with the birth of the first child 7. The family is the State in its tiniest expression; it is a miniature guild 8. Man's first and highest responsibility is the responsibility of the family; as the head of the family, he is the first and highest hierarch of the race 9. The family is the sanctuary and the altar of the race; love is its religion and its light 10. When we speak of the family, we must add the word ""Fascist""; this adjective completes and guarantees the noun Source",2024-05-15 15:22:05+00:00,https://t.me/MUSSOLINIAN2/219,,,285,0,6,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-15 15:20:31,2024-05-15,https://t.me/MUSSOLINIAN3/91,0,,,1,MessageMediaWebPage,1,http://bibliotecafascista.blogspot.com/2012/03/decalogue-of-fascist-family-1939.html?m=1,bibliotecafascista.blogspot.com,Decalogue of the Fascist Family (1939),"A historical library of Italian Fascism: documents, articles, books, letters, speeches. Original Italian texts and English translations.",,,,,,,,,,,,,,,,,,,
msg_iteration.73.user.MUSSOLINIAN2.post.218,2124942545,MUSSOLINIAN2,218,, ,2024-05-15 15:22:00+00:00,https://t.me/MUSSOLINIAN2/218,,,266,0,1,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-15 15:19:46,2024-05-15,https://t.me/MUSSOLINIAN3/90,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.74.user.MUSSOLINIAN2.post.217,2124942545,MUSSOLINIAN2,217,,Metti la tua maternità e la tua creatura sotto la protezione dell’Opera Nazionale di Maternità e Infanzia. Buona giornata della Madre e Bambino!,2024-05-12 14:17:20+00:00,https://t.me/MUSSOLINIAN2/217,,,316,0,0,1,PeerChannel,1266927523.0,Antonio8148,2022-05-08 15:24:58,2022-05-08,https://t.me/Antonio8148/4839,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.75.user.MUSSOLINIAN2.post.216,2124942545,MUSSOLINIAN2,216,,"The myth of Mussolini’s Jewish mistress and “Kosher fascism” Many often site the story of Mussolini’s supposed Jewish mistress (Margherita Sarfatti) as an attempt to delegitimize the moral integrity of the Italian Fascist regime and to push the narrative that Mussolini was a hypocrite that was unconcerned with any Jewish question or Fascist ideal. This story of the Jewish mistress is repeated by anti-fascists and misinformed nationalists alike. Her presence as a journalist in the early years of the Fascist regime is often used by some to highlight the supposed Jewish influence in Italian fascism, usually as another angle of slander to display Italian Fascism as an inconsistent and hypocritical ideology. Regarding this supposed affair with Margherita Sarfatti, this is a claim which derives from Sarfatti herself. Apart from her own accusation, there is no evidence whatsoever of her being Mussolini’s mistress. Sarfatti was an embittered Jewess who after the Italian anti-Semitic laws of 1938 leveled accusations of adultery against Mussolini and outrageously attributed to herself the role of having ""created Fascism"". Sarfatti's role in Fascist history is, due to her Jewish background, greatly exaggerated by modern writers. In her years as a supporter of the Fascist Party she contributed nothing to Fascism outside of editing a newspaper favorable to Fascism and to the Party, a role no more important than what was performed by hundreds of other writers and newspaper editors. Her only legitimate claim to fame, her authorship of a biography favorable towards Mussolini and to Fascism (The Life of Benito Mussolini, 1925), which by that time was an already established and widely accepted ideology, the product of Mussolini's genius, and nothing to do with Sarfatti. Her own exaggerated claims as regards her role in shaping Fascism, and her slanderous assertions of carrying on an early love affair with Mussolini, are the product of strong bitterness towards Mussolini and the Fascist Party for enacting anti-Semitic laws in 1938. Additionally, already in 1932 she had been fired and not allowed to write articles in Fascist newspapers. All this, together with Sarfatti's delusion of an early ""Kosher Fascism"" of which she considered herself to be a part of, and of a later supposedly ""corrupt Fascism"", which she felt betrayed by, and falsely claimed was the product of German National Socialist influence. Sarfatti's exaggerated, mythical, and slanderous claims regarding her role in Fascist history (such as claiming to have written articles in Mussolini's name, claiming to have been the theorist behind the March on Rome, claiming to have been Mussolini's personal adviser who helped shape Fascist ideology, etc.) and libels against Mussolini's character (such as claiming to have had love affairs with him during his marriage) are found mainly in her own post-war writings and testimonies, and it is primarily from these that modern writers base their own libels, exaggerations and gossip, treating them as if they were dogma. It is also worth noting that Sarfatti had converted to Christianity and was baptized Catholic in the 1920's, although her doctrinal orthodoxy and sincerity can be debated, especially given her behaviour. Her later actions puts her Jewishness and insincerity on full display. Mussolini himself alluded to the accusations of his extramarital affairs in his book ""Story of a Year” from 1944: ""Suddenly, the floodgates of gossip were thrown open, and the five percent of truth was embroidered with wild fancies of all sorts which, however, did not fail to excite the curiosity of the mob... It was necessary to make an end of me, first of all by a silence of the grave, and then by ridicule… 'Keep on slandering, some of the mud will stick.' And there is no doubt that some did stick."" The tale of Mussolini’s supposed Jewish mistress has no legitimacy whatsoever, and is on-par with the tales of Hitler supposedly having sexual relations with his niece or being partially Jewish: completely slanderous and baseless propaganda.",2024-05-09 15:50:20+00:00,https://t.me/MUSSOLINIAN2/216,,,230,1,7,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-09 15:50:11,2024-05-09,https://t.me/MUSSOLINIAN3/88,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.76.user.MUSSOLINIAN2.post.215,2124942545,MUSSOLINIAN2,215,,"Decalogue of the Balilla (1929) 1. Love the Fatherland as your parents; love your parents as your Fatherland. 2. Be religious, sincere and perform the duties of a Christian. 3. Never use your strength against the weak; defend the weak if attacked by the strong. 4. Help those in need: the mind of those who want to learn; the heart of those who lack affection; the substances of those who hunger; the life of those who are about to lose it. 5. Always perform your duties as a son, a brother, a pupil, a comrade. 6. Do not be idle, because he who does not work does not produce, and he who is not a good Ballila is not a good Italian. 7. Respect all things that are not yours, whether private or public. 8. In a Church, before a sacred image, think of God; in a Memorial Park, before a monument or plaque dedicated to the Dead, think of Italy and be ready to shed all your blood for it. 9. Remember that Giovan Battista Perasso (called 'Balilla'), in times of servitude, threw the first stone to expel the invaders. Today Italy is free, but one day it may need your life in order to become great. Hasten to its first call. 10. Balilla, Vanguard, Fascist: do not disobey the commands of your superior, nor the commands of the Duce. Source",2024-05-07 15:44:54+00:00,https://t.me/MUSSOLINIAN2/215,,,249,0,3,1,PeerChannel,2063878996.0,MUSSOLINIAN3,2024-05-07 15:44:39,2024-05-07,https://t.me/MUSSOLINIAN3/87,0,,,1,MessageMediaWebPage,1,https://bibliotecafascista.blogspot.com/2012/03/decalogue-of-balilla-1929.html?m=1,bibliotecafascista.blogspot.com,Decalogue of the Balilla (1929),"A historical library of Italian Fascism: documents, articles, books, letters, speeches. Original Italian texts and English translations.",,,,,,,,,,,,,,,,,,,
