signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.17040.user.insiderpaper.post.14872,1452037375,insiderpaper,14872,,NEW: US city authorities release note penned by Walmart gunman More: https://cutt.ly/i1o2vQA Follow @insiderpaper,2022-11-25 16:52:56+00:00,https://t.me/insiderpaper/14872,,,13338,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17041.user.insiderpaper.post.14871,1452037375,insiderpaper,14871,,NEW - Leaked FSB letters reveal Russia planned to attack Japan in 2021: report More: https://cutt.ly/S1oXVis Follow @insiderpaper,2022-11-25 16:31:12+00:00,https://t.me/insiderpaper/14871,,,38538,0,63,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17042.user.insiderpaper.post.14870,1452037375,insiderpaper,14870,,Russian lawmakers unanimously approved a bill banning all forms of LGBTQ “propaganda” in a final reading on Thursday More: https://cutt.ly/O1oLgn4 Follow @insiderpaper,2022-11-25 16:27:19+00:00,https://t.me/insiderpaper/14870,,,21290,0,105,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17043.user.insiderpaper.post.14869,1452037375,insiderpaper,14869,,NEW - ‘Squid Game’ star indicted over sexual misconduct: prosecutor More: https://cutt.ly/01oKNFs Follow @insiderpaper,2022-11-25 16:19:11+00:00,https://t.me/insiderpaper/14869,,,36535,0,104,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17044.user.insiderpaper.post.14868,1452037375,insiderpaper,14868,,NEW - Taliban treatment of women could be crime against humanity: UN expert More: https://cutt.ly/G1oA9iO Follow @insiderpaper,2022-11-25 15:57:12+00:00,https://t.me/insiderpaper/14868,,,19223,0,44,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17045.user.insiderpaper.post.14867,1452037375,insiderpaper,14867,,"BREAKING: Russia ‘will achieve’ Ukraine goals, Putin tells soldiers’ mothers More: https://cutt.ly/51oPznz Follow @insiderpaper",2022-11-25 15:52:10+00:00,https://t.me/insiderpaper/14867,,,19478,0,32,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17046.user.insiderpaper.post.14866,1452037375,insiderpaper,14866,,"JUST IN: Kanye West showed Adidas staffers porn, explicit images of Kim Kardashian, NY Post reports citing Rolling Stone Follow @insiderpaper",2022-11-25 15:38:08+00:00,https://t.me/insiderpaper/14866,,,17525,0,63,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17047.user.insiderpaper.post.14865,1452037375,insiderpaper,14865,,NEW: Germany moves to ease citizenship rules More: https://cutt.ly/s1oEHnM Follow @insiderpaper,2022-11-25 15:34:13+00:00,https://t.me/insiderpaper/14865,,,14855,0,45,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17048.user.insiderpaper.post.14864,1452037375,insiderpaper,14864,,NEW: FIFA allow rainbow hats and flags at Qatar World Cup stadium in U-turn - Sky News Follow @insiderpaper,2022-11-25 15:29:09+00:00,https://t.me/insiderpaper/14864,,,16424,0,37,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17049.user.insiderpaper.post.14863,1452037375,insiderpaper,14863,,NEW: Elon Musk says ex-Twitter CEO Jack Dorsey has a pure heart More: https://cutt.ly/y1ob2dp Follow @insiderpaper,2022-11-25 15:24:05+00:00,https://t.me/insiderpaper/14863,,,23915,0,61,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17050.user.insiderpaper.post.14862,1452037375,insiderpaper,14862,,JUST IN - Qatar on brink of World Cup elimination after Senegal defeat Follow @insiderpaper,2022-11-25 15:14:34+00:00,https://t.me/insiderpaper/14862,,,20008,0,13,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17051.user.insiderpaper.post.14861,1452037375,insiderpaper,14861,,JUST IN - Russia's justice ministry adds Facebook-owner Meta to 'extremist' list - Kommersant Follow @insiderpaper,2022-11-25 15:12:14+00:00,https://t.me/insiderpaper/14861,,,22059,0,65,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17052.user.insiderpaper.post.14860,1452037375,insiderpaper,14860,,NEW: People sharing ‘deepfakes’ porn will go behind bars: UK More: https://cutt.ly/q1olM3K Follow @insiderpaper,2022-11-25 15:04:04+00:00,https://t.me/insiderpaper/14860,,,21908,0,61,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17053.user.insiderpaper.post.14859,1452037375,insiderpaper,14859,,"JUST IN - Neymar will not play Brazil's match with Switzerland with ankle injury, doctor says Follow @insiderpaper",2022-11-25 14:59:04+00:00,https://t.me/insiderpaper/14859,,,14873,0,13,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17054.user.insiderpaper.post.14858,1452037375,insiderpaper,14858,,JUST IN - Authorities: Virginia Walmart shooter who killed 6 bought gun hours before the shooting and left a note of grievances. - AP Follow @insiderpaper,2022-11-25 14:54:04+00:00,https://t.me/insiderpaper/14858,,,15420,0,24,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17055.user.insiderpaper.post.14857,1452037375,insiderpaper,14857,,"NEW: UK sent China £51.7m aid last year despite pledge to end 'indefensible' handouts. Cash covered climate change, reducing illegal animal trade and human rights - Daily Mail Follow @insiderpaper",2022-11-25 14:49:48+00:00,https://t.me/insiderpaper/14857,,,20581,0,62,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17056.user.insiderpaper.post.14856,1452037375,insiderpaper,14856,,"NEW: Elon Musk Announces Gold, Gray And Blue Badges For Twitter Accounts More: https://cutt.ly/W1oqjXN Follow @insiderpaper",2022-11-25 14:04:07+00:00,https://t.me/insiderpaper/14856,,,20754,0,55,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17057.user.insiderpaper.post.14855,1452037375,insiderpaper,14855,,"NEW: Greta Thunberg, 600 youths sue Sweden for climate inaction More: https://cutt.ly/Q1i4g6i Follow @insiderpaper",2022-11-25 13:57:39+00:00,https://t.me/insiderpaper/14855,,,15333,0,47,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17058.user.insiderpaper.post.14854,1452037375,insiderpaper,14854,,NEW: Putin tells mothers of soldiers killed in Ukraine he ‘shares this pain’ More: https://cutt.ly/p1i80es Follow @insiderpaper,2022-11-25 13:51:34+00:00,https://t.me/insiderpaper/14854,,,19480,0,17,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17059.user.insiderpaper.post.14853,1452037375,insiderpaper,14853,,NEW: Owner of Ikea stores sees profit fall on Russia exit More: https://cutt.ly/U1irIRt Follow @insiderpaper,2022-11-25 11:05:48+00:00,https://t.me/insiderpaper/14853,,,22795,0,51,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17060.user.insiderpaper.post.14852,1452037375,insiderpaper,14852,,NEW: India’s top court to weigh same-sex marriage recognition More: https://cutt.ly/v1irhuC Follow @insiderpaper,2022-11-25 11:04:50+00:00,https://t.me/insiderpaper/14852,,,13181,0,12,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17061.user.insiderpaper.post.14851,1452037375,insiderpaper,14851,,NEW: Trudeau To Defend To Inquiry Use Of Emergency Powers Against Canada Trucker Protests More: https://cutt.ly/01ie9Ur Follow @insiderpaper,2022-11-25 11:03:49+00:00,https://t.me/insiderpaper/14851,,,17321,0,54,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17062.user.insiderpaper.post.14850,1452037375,insiderpaper,14850,,ALERT: China Orders Banks To Hold Less Cash To Shore Up Ailing Economy More: https://cutt.ly/51iwbip Follow @insiderpaper,2022-11-25 10:59:04+00:00,https://t.me/insiderpaper/14850,,,18664,0,80,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17063.user.insiderpaper.post.14849,1452037375,insiderpaper,14849,,NEW: Chinese-Canadian Ex-pop Star Kris Wu Jailed For Rape More: https://cutt.ly/E1u7vs1 Follow @insiderpaper,2022-11-25 10:44:40+00:00,https://t.me/insiderpaper/14849,,,22346,0,59,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17064.user.insiderpaper.post.14848,1452037375,insiderpaper,14848,,BREAKING: Coup attempt fails in Sao Tome and Principe: prime minister More: https://cutt.ly/C1u9Y6g Follow @insiderpaper,2022-11-25 10:31:34+00:00,https://t.me/insiderpaper/14848,,,17967,0,36,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17065.user.insiderpaper.post.14847,1452037375,insiderpaper,14847,,NEW: South Korean Capital Launches Self-driving Bus Experiment More: https://cutt.ly/H1u1w9Z Follow @insiderpaper,2022-11-25 10:19:29+00:00,https://t.me/insiderpaper/14847,,,34853,0,79,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17066.user.insiderpaper.post.14846,1452037375,insiderpaper,14846,,BREAKING: Iran team sing national anthem at World Cup More: https://cutt.ly/01uCuqx Follow @insiderpaper,2022-11-25 10:02:54+00:00,https://t.me/insiderpaper/14846,,,14469,0,14,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17067.user.insiderpaper.post.14845,1452037375,insiderpaper,14845,,Follow @insiderpaper,2022-11-25 04:51:19+00:00,https://t.me/insiderpaper/14845,,,82907,0,750,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17068.user.insiderpaper.post.14844,1452037375,insiderpaper,14844,,Follow @insiderpaper,2022-11-24 21:16:04+00:00,https://t.me/insiderpaper/14844,,,64025,0,514,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17069.user.insiderpaper.post.14843,1452037375,insiderpaper,14843,,NEW: Russian lawmakers approve bill banning LGBTQ ‘propaganda’ More: https://cutt.ly/q1rKhXb Follow @insiderpaper,2022-11-24 18:34:14+00:00,https://t.me/insiderpaper/14843,,,17052,0,79,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17070.user.insiderpaper.post.14842,1452037375,insiderpaper,14842,,NEW: Experts say that mobile tower radiation has no negative effects on human health More: https://cutt.ly/c1rJaVB Follow @insiderpaper,2022-11-24 18:29:49+00:00,https://t.me/insiderpaper/14842,,,33535,0,188,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17071.user.insiderpaper.post.14841,1452037375,insiderpaper,14841,,BREAKING: Cristiano Ronaldo becomes first man to score in five World Cups More: https://cutt.ly/Q1rWqPV Follow @insiderpaper,2022-11-24 17:28:11+00:00,https://t.me/insiderpaper/14841,,,18961,0,35,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17072.user.insiderpaper.post.14840,1452037375,insiderpaper,14840,,NEW: UK clamps down on Chinese surveillance cameras More: https://cutt.ly/j1rm88X Follow @insiderpaper,2022-11-24 17:23:36+00:00,https://t.me/insiderpaper/14840,,,14391,0,52,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17073.user.insiderpaper.post.14839,1452037375,insiderpaper,14839,,Vaccinated people now make majority of Covid deaths – WaPo Analysis More: https://cutt.ly/j1rxJXQ Follow @insiderpaper,2022-11-24 17:03:44+00:00,https://t.me/insiderpaper/14839,,,30120,0,319,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17074.user.insiderpaper.post.14838,1452037375,insiderpaper,14838,,NEW: US increasingly fearful Putin could use chemical weapons in Ukraine - report More: https://cutt.ly/D1rzE8T Follow @insiderpaper,2022-11-24 17:02:50+00:00,https://t.me/insiderpaper/14838,,,23752,0,40,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17075.user.insiderpaper.post.14837,1452037375,insiderpaper,14837,,NEW: San Francisco police give robots license to kill – report More: https://cutt.ly/E1rl5Gh Follow @insiderpaper,2022-11-24 16:57:38+00:00,https://t.me/insiderpaper/14837,,,24736,0,228,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17076.user.insiderpaper.post.14836,1452037375,insiderpaper,14836,,NEW: French parliament to vote on abortion as constitutional right More: https://cutt.ly/B1rf7iE Follow @insiderpaper,2022-11-24 16:37:23+00:00,https://t.me/insiderpaper/14836,,,45981,0,78,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17077.user.insiderpaper.post.14835,1452037375,insiderpaper,14835,,NEW: Saudi To Host China-Arab Summit In Early December: Consul More: https://cutt.ly/C1rpAyi Follow @insiderpaper,2022-11-24 16:19:51+00:00,https://t.me/insiderpaper/14835,,,14728,0,28,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17078.user.insiderpaper.post.14834,1452037375,insiderpaper,14834,,BREAKING: Adidas says probing allegations on Kanye West’s behaviour More: https://cutt.ly/31ryZuK Follow @insiderpaper,2022-11-24 16:04:15+00:00,https://t.me/insiderpaper/14834,,,24728,0,34,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17079.user.insiderpaper.post.14833,1452037375,insiderpaper,14833,,BREAKING: Hungary postpones approving Finland and Sweden NATO accession to next year: PM More: https://cutt.ly/p1rtcvB Follow @insiderpaper,2022-11-24 15:59:18+00:00,https://t.me/insiderpaper/14833,,,19694,0,102,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17080.user.insiderpaper.post.14832,1452037375,insiderpaper,14832,,"JUST IN - Biden thinks there’s still enough support in Congress for more Ukraine aid, repeated his desire to ban assault weapons and said oil price cap talks are still “in play.” Follow @insiderpaper",2022-11-24 15:40:49+00:00,https://t.me/insiderpaper/14832,,,24906,0,66,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17081.user.insiderpaper.post.14831,1452037375,insiderpaper,14831,,"NEW: Brazil election court throws out Bolsonaro challenge, fines party More: https://cutt.ly/31e729E Follow @insiderpaper",2022-11-24 15:34:06+00:00,https://t.me/insiderpaper/14831,,,55042,0,261,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17082.user.insiderpaper.post.14830,1452037375,insiderpaper,14830,,BREAKING: Putin warns ‘grave consequences’ to oil price caps: Kremlin More: https://cutt.ly/H1e9jSn Follow @insiderpaper,2022-11-24 15:16:21+00:00,https://t.me/insiderpaper/14830,,,25132,0,51,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17083.user.insiderpaper.post.14829,1452037375,insiderpaper,14829,,BREAKING: Ireland’s finance minister Donohoe is sole candidate to lead Eurogroup for new term: statement More: https://cutt.ly/C1e0Od6 Follow @insiderpaper,2022-11-24 15:10:17+00:00,https://t.me/insiderpaper/14829,,,14271,0,14,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17084.user.insiderpaper.post.14828,1452037375,insiderpaper,14828,,BREAKING: Uruguay and South Korea play out 0-0 World Cup draw More: https://cutt.ly/v1eNV3V Follow @insiderpaper,2022-11-24 15:00:20+00:00,https://t.me/insiderpaper/14828,,,21937,0,12,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17085.user.insiderpaper.post.14827,1452037375,insiderpaper,14827,,NEW: Woman Raped By Patient In Paris Hospital: Lawyer More: https://cutt.ly/k1eLNzy Follow @insiderpaper,2022-11-24 14:34:20+00:00,https://t.me/insiderpaper/14827,,,14284,0,14,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17086.user.insiderpaper.post.14826,1452037375,insiderpaper,14826,,BREAKING: Iran arrests footballer over ‘anti-state propaganda’: Media More: https://cutt.ly/e1eHaXO Follow @insiderpaper,2022-11-24 14:19:05+00:00,https://t.me/insiderpaper/14826,,,16592,0,24,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17087.user.insiderpaper.post.14825,1452037375,insiderpaper,14825,,NEW: Algeria sentences 49 to death over forest fire lynching: state media More: https://cutt.ly/e1eSOTN Follow @insiderpaper,2022-11-24 14:05:54+00:00,https://t.me/insiderpaper/14825,,,16628,0,20,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17088.user.insiderpaper.post.14824,1452037375,insiderpaper,14824,,NEW: Poland Asks Germany To Send Patriot Missiles To Ukraine More: https://cutt.ly/K1eI9Na Follow @insiderpaper,2022-11-24 13:51:39+00:00,https://t.me/insiderpaper/14824,,,31560,0,87,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17089.user.insiderpaper.post.14823,1452037375,insiderpaper,14823,,NEW: German Business Morale Up Despite Looming Recession More: https://cutt.ly/t1eaJ36 Follow @insiderpaper,2022-11-24 12:07:37+00:00,https://t.me/insiderpaper/14823,,,12082,0,9,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17090.user.insiderpaper.post.14822,1452037375,insiderpaper,14822,,"NEW: Saudi Storm Closes Schools, Cuts Main Road To Mecca More: https://cutt.ly/X1eaTwB Follow @insiderpaper",2022-11-24 12:06:45+00:00,https://t.me/insiderpaper/14822,,,15344,0,79,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17091.user.insiderpaper.post.14821,1452037375,insiderpaper,14821,,NEW: China IPhone Factory Workers Take The Money And Leave After Protests More: https://cutt.ly/s1eahKM Follow @insiderpaper,2022-11-24 12:05:51+00:00,https://t.me/insiderpaper/14821,,,45421,0,91,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17092.user.insiderpaper.post.14820,1452037375,insiderpaper,14820,,NEW: China’s daily COVID cases hit record high: health bureau More: https://cutt.ly/Q1eaqkG Follow @insiderpaper,2022-11-24 12:04:54+00:00,https://t.me/insiderpaper/14820,,,13740,0,18,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17093.user.insiderpaper.post.14819,1452037375,insiderpaper,14819,,"NEW: US LGBTQ club shooting suspect is non-binary, had troubled past More: https://cutt.ly/x1epZkN Follow @insiderpaper",2022-11-24 12:04:01+00:00,https://t.me/insiderpaper/14819,,,31155,0,34,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17094.user.insiderpaper.post.14818,1452037375,insiderpaper,14818,,NEW: BTS Star To Begin South Korea Military Service Next Month: Report More: https://cutt.ly/R1epWRC Follow @insiderpaper,2022-11-24 12:02:49+00:00,https://t.me/insiderpaper/14818,,,16711,0,13,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17095.user.insiderpaper.post.14817,1452037375,insiderpaper,14817,,NEW: Kim Jong Un’s Sister Slams ‘Idiot’ South Korean President More: https://cutt.ly/l1eyF0X Follow @insiderpaper,2022-11-24 11:48:48+00:00,https://t.me/insiderpaper/14817,,,13515,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17096.user.insiderpaper.post.14816,1452037375,insiderpaper,14816,,NEW: Pakistan Names Former Spymaster As New Army Chief More: https://cutt.ly/I1etKEk Follow @insiderpaper,2022-11-24 11:45:08+00:00,https://t.me/insiderpaper/14816,,,11539,0,15,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17097.user.insiderpaper.post.14815,1452037375,insiderpaper,14815,,BREAKING: Russia says Kyiv damage caused by ‘foreign and Ukraine’ air defence missiles More: https://cutt.ly/Q1eewJw Follow @insiderpaper,2022-11-24 11:35:01+00:00,https://t.me/insiderpaper/14815,,,20433,0,49,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17098.user.insiderpaper.post.14814,1452037375,insiderpaper,14814,,NEW: EU Chief Michel To Head To China For Xi Meeting More: https://cutt.ly/y1wVNXJ Follow @insiderpaper,2022-11-24 10:47:58+00:00,https://t.me/insiderpaper/14814,,,14075,0,17,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17099.user.insiderpaper.post.14813,1452037375,insiderpaper,14813,,NEW: UK-led police operation busts phone scammers who targeted millions More: https://cutt.ly/n1wGFYr Follow @insiderpaper,2022-11-24 10:20:13+00:00,https://t.me/insiderpaper/14813,,,16714,0,30,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17100.user.insiderpaper.post.14812,1452037375,insiderpaper,14812,,ALERT 🚨 China has ordered six million people into lockdown in a city where violent protests broke out at an iPhone factory over Covid isolation policies and working conditions More: https://cutt.ly/j1wA0xj Follow @insiderpaper,2022-11-24 10:07:30+00:00,https://t.me/insiderpaper/14812,,,29906,0,227,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17101.user.insiderpaper.post.14811,1452037375,insiderpaper,14811,,BREAKING: Western countries ‘lack the moral credibility’ to criticise Iran: Tehran More: https://cutt.ly/G1wUcSa Follow @insiderpaper,2022-11-24 09:53:07+00:00,https://t.me/insiderpaper/14811,,,18527,0,28,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17102.user.insiderpaper.post.14810,1452037375,insiderpaper,14810,,NEW: Sweden hikes rate to highest level in over 10 years More: https://cutt.ly/21wR8qS Follow @insiderpaper,2022-11-24 09:45:10+00:00,https://t.me/insiderpaper/14810,,,25737,0,37,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17103.user.insiderpaper.post.14809,1452037375,insiderpaper,14809,,BREAKING: Anwar Ibrahim sworn in as Malaysia’s prime minister: TV More: https://cutt.ly/31wcOAR Follow @insiderpaper,2022-11-24 09:17:22+00:00,https://t.me/insiderpaper/14809,,,15592,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.17104.user.insiderpaper.post.14808,1452037375,insiderpaper,14808,,NEW: EU to warn Twitter and Facebook to stick to rules More: https://cutt.ly/vM5gzK7 Follow @insiderpaper,2022-11-23 19:09:16+00:00,https://t.me/insiderpaper/14808,,,48963,0,162,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
