signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.12481.user.barronsbunker.post.54543,1408598946,barronsbunker,54543,,CIA & JEWS DID 9/11 🇺🇸😈🇮🇱,2024-03-26 15:28:11+00:00,https://t.me/barronsbunker/54543,,,232,0,2,1,PeerChannel,1399605030.0,sataniczionism,2024-03-26 13:20:24,2024-03-26,https://t.me/sataniczionism/11752,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12482.user.barronsbunker.post.54542,1408598946,barronsbunker,54542,,"False alarm, it’s just a normal poojeet operation @EnjoyTheD",2024-03-26 15:27:24+00:00,https://t.me/barronsbunker/54542,,,201,0,5,1,PeerChannel,1265355020.0,EnjoyTheD,2024-03-26 15:09:33,2024-03-26,https://t.me/EnjoyTheD/12077,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12483.user.barronsbunker.post.54541,1408598946,barronsbunker,54541,,Video of the ship steering into the bridge in Baltimore. From this video angle it looks like it was deliberately steered into it.,2024-03-26 15:24:14+00:00,https://t.me/barronsbunker/54541,,,210,0,5,1,PeerChannel,1347756517.0,The_Jewish_Question,2024-03-26 14:55:23,2024-03-26,https://t.me/The_Jewish_Question/10898,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.906792847673393e+18,55.682,this_ship_was_cyber_attacked_lights_go_off_and_it_deliberately_steers.mp4,,,,,,,,,,,,,,,
msg_iteration.12484.user.barronsbunker.post.54540,1408598946,barronsbunker,54540,, ,2024-03-26 15:22:19+00:00,https://t.me/barronsbunker/54540,,,194,0,4,1,PeerChannel,1347756517.0,The_Jewish_Question,2024-03-26 00:34:52,2024-03-26,https://t.me/The_Jewish_Question/10891,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12485.user.barronsbunker.post.54539,1408598946,barronsbunker,54539,,"New euphemism dropped, ""little Rascals"".",2024-03-26 15:21:38+00:00,https://t.me/barronsbunker/54539,,,192,1,5,1,PeerChannel,1347756517.0,The_Jewish_Question,2024-03-25 22:17:04,2024-03-25,https://t.me/The_Jewish_Question/10889,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12486.user.barronsbunker.post.54538,1408598946,barronsbunker,54538,,"Woman travels from Spain to NYC to clean out her dead mothers apartment. Upon arrival she finds these ""teens"" squatting in her dead mothers apartment. Instead of leaving, they kill the woman and stuff her body in a duffel bag. She lived 52 years in safety in Spain, but one minute around these ""teens"" and she's dead in a bag. What are we doing? https://thepostmillennial.com/two-teens-arrested-for-alleged-murder-of-woman-who-discovered-them-squatting-in-her-deceased-mothers-nyc-apartment",2024-03-26 15:09:44+00:00,https://t.me/barronsbunker/54538,,,185,0,2,1,PeerChannel,1884129985.0,thewesternchauvinist7,2024-03-25 16:15:01,2024-03-25,https://t.me/thewesternchauvinist7/8611,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12487.user.barronsbunker.post.54537,1408598946,barronsbunker,54537,, ,2024-03-26 15:09:44+00:00,https://t.me/barronsbunker/54537,,,205,0,2,1,PeerChannel,1884129985.0,thewesternchauvinist7,2024-03-25 16:15:01,2024-03-25,https://t.me/thewesternchauvinist7/8610,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12488.user.barronsbunker.post.54536,1408598946,barronsbunker,54536,, ,2024-03-26 14:41:49+00:00,https://t.me/barronsbunker/54536,,,240,1,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12489.user.barronsbunker.post.54535,1408598946,barronsbunker,54535,, ,2024-03-26 14:39:53+00:00,https://t.me/barronsbunker/54535,,,229,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12490.user.barronsbunker.post.54534,1408598946,barronsbunker,54534,, ,2024-03-26 14:39:26+00:00,https://t.me/barronsbunker/54534,,,224,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12491.user.barronsbunker.post.54533,1408598946,barronsbunker,54533,,New 🚢 https://stonetoss.com/comic/externalized-costs/,2024-03-26 14:35:14+00:00,https://t.me/barronsbunker/54533,,,139,0,2,1,PeerChannel,1472802395.0,stone_toss,2024-03-26 14:00:01,2024-03-26,https://t.me/stone_toss/489,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.12492.user.barronsbunker.post.54532,1408598946,barronsbunker,54532,,"Once upon a time, people in southeastern Europe lived in mortal fear of a lion lurking in the surrounding hills and preying on the populace 🦁",2024-03-26 13:19:49+00:00,https://t.me/barronsbunker/54532,,,238,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
