signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.4946.user.Balaclavagraphics.post.50,1392512037,Balaclavagraphics,50,,"Michael Brück aus Dortmund, der wohl beste Stadtrat der Welt hat nun einen eigenen Telegram-Kanal. Folgt ihm!!! t.me/michaelbrueckdo",2020-05-22 09:51:09+00:00,https://t.me/Balaclavagraphics/50,,,1513,0,0,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4947.user.Balaclavagraphics.post.49,1392512037,Balaclavagraphics,49,, ,2020-05-17 19:16:31+00:00,https://t.me/Balaclavagraphics/49,,,389,0,0,1,PeerChannel,1235444295.0,pcrecords,2020-05-17 18:40:23,2020-05-17,https://t.me/pcrecords/716,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4948.user.Balaclavagraphics.post.48,1392512037,Balaclavagraphics,48,,Da kommt bald was von uns! Weitere Infos folgen!,2020-05-16 21:07:36+00:00,https://t.me/Balaclavagraphics/48,,,1320,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4949.user.Balaclavagraphics.post.47,1392512037,Balaclavagraphics,47,, ,2020-05-16 21:07:12+00:00,https://t.me/Balaclavagraphics/47,,,1341,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4950.user.Balaclavagraphics.post.46,1392512037,Balaclavagraphics,46,, ,2020-05-16 21:07:11+00:00,https://t.me/Balaclavagraphics/46,,,1339,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4951.user.Balaclavagraphics.post.45,1392512037,Balaclavagraphics,45,, ,2020-05-16 21:07:11+00:00,https://t.me/Balaclavagraphics/45,,,1360,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4952.user.Balaclavagraphics.post.44,1392512037,Balaclavagraphics,44,,"Man kann von Sido halten was man will, aber das ist stabil!",2020-05-15 05:10:31+00:00,https://t.me/Balaclavagraphics/44,,,372,0,3,1,PeerChannel,1118270626.0,martinsellnerIB,2020-05-14 19:48:40,2020-05-14,https://t.me/martinsellnerIB/4229,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.90425625006493e+18,70.0,IMG_1277.MP4,,,,,,,,,,,,,,,
msg_iteration.4953.user.Balaclavagraphics.post.43,1392512037,Balaclavagraphics,43,,Stabiler Umgang mit Vertretern der Presse!,2020-05-15 05:10:31+00:00,https://t.me/Balaclavagraphics/43,,,1215,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4954.user.Balaclavagraphics.post.42,1392512037,Balaclavagraphics,42,,"Mordfall Gerda K. (82): Angeklagter Syrer freigesprochen! Vor über drei Jahren wurde in Cottbus eine Rentnerin ermordet. Der mutmaßliche Täter, ein syrischer Einwanderer, wurde nun freigesprochen. Die Staatsanwaltschaft hatte zuvor zehn Jahre Haft gefordert. Lesen: https://www.lr-online.de/lausitz/cottbus/mordfall-gerda-k.-angeklagter-vom-cottbuser-landgericht-freigesprochen-46148208.html",2020-05-11 15:34:50+00:00,https://t.me/Balaclavagraphics/42,,,373,0,0,1,PeerChannel,1414180821.0,ein_prozent,2020-05-11 09:13:41,2020-05-11,https://t.me/ein_prozent/953,0,,,1,MessageMediaWebPage,1,https://www.lr-online.de/lausitz/cottbus/mordfall-gerda-k.-angeklagter-vom-cottbuser-landgericht-freigesprochen-46148208.html,lr-online.de,Mordfall Gerda K.: Angeklagter vom Cottbuser Landgericht freigesprochen,Im Prozess gegen den mutmaßlichen Mörder der Cottbuser Rentnerin Gerda K. ist am Montagmorgen das Urteil gefallen: Der angeklagte Syrer wurde freigesprochen.,,,,,,,,,,,,,,,,,,,
msg_iteration.4955.user.Balaclavagraphics.post.41,1392512037,Balaclavagraphics,41,,Mittwoch 19:00 livestream mit Sanny Kujath zur Thematik „Nationaler Aktivismus 2020“. https://youtu.be/1ORtPZvMq9A,2020-05-11 09:44:16+00:00,https://t.me/Balaclavagraphics/41,,,339,0,0,1,PeerChannel,1172717983.0,kl_militaria,2020-05-11 07:40:18,2020-05-11,https://t.me/kl_militaria/278,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4956.user.Balaclavagraphics.post.40,1392512037,Balaclavagraphics,40,,Tagtäglicher Wahnsinn,2020-05-06 15:46:39+00:00,https://t.me/Balaclavagraphics/40,,,1660,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4957.user.Balaclavagraphics.post.39,1392512037,Balaclavagraphics,39,,Schaut bei Instagram vorbei! https://www.instagram.com/kampf.der.nibelungen/,2020-05-04 10:08:39+00:00,https://t.me/Balaclavagraphics/39,,,332,0,0,1,PeerChannel,1389728137.0,KDN2013,2020-05-04 09:33:32,2020-05-04,https://t.me/KDN2013/185,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4958.user.Balaclavagraphics.post.38,1392512037,Balaclavagraphics,38,,In weniger als 2 Stunden online 😉,2020-05-04 08:18:52+00:00,https://t.me/Balaclavagraphics/38,,,309,0,0,1,PeerChannel,1235444295.0,pcrecords,2020-05-04 07:34:58,2020-05-04,https://t.me/pcrecords/666,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4959.user.Balaclavagraphics.post.37,1392512037,Balaclavagraphics,37,,Top Qualität! Design by Balaclava 😉,2020-05-04 08:18:52+00:00,https://t.me/Balaclavagraphics/37,,,1226,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.4960.user.Balaclavagraphics.post.36,1392512037,Balaclavagraphics,36,,"In den letzten Wochen und Monaten haben sich weitere nationale Organisationen auf Telegram eingefunden, deshalb hier eine aktualisierte Liste. Es besteht kein Anspruch auf Vollständigkeit. Die Liste darf gerne vervollständigt werden. Versand & Label Kampf der Niebelungen @KDN2013 Hermannsland Versand @hermannsland Germania Versand @germaniaversand Druck 18 @druck18 Opos Records @oposrecords Leveler Records @lvlrgwt PC Records @pcrecords Frontmusik/Gks33 @frontmusik European Brotherhood @EB_official Rebel Records @RebelRecordsCB Black Legion Wear @blklgnwear Ansgar Aryan @ansgararyan Sonnenkreuz Versand @sk_versand Resistend @resistend Der Revolutionäre Versand @versand_der_revolution Deutsches Warenhaus @deutscheswarenhaus NS Heute @nsheute Patrioten Propaganda Versand @patriotenpropaganda Das Zeughaus @Zeughaus ESE Sound @esesound Musik Green Arrows @GreenArrowsHC Freilich Frei @FreilichFrei Sköll Dagaz @SKOELLDAGAZOFFIZIELL Killuminati @BandKilluminati Sleipnir @sleipnir_offiziell Aria @aria_macht_musik Blutzeugen @blutzeugen1894 Zeitnah @zeitnah Germanium @Germanium_offiziell Flak @flakdieband Mind Terrorist @mindterrorist Die Söhne Potsdams & Umfeld @diesoehnepotsdams Burning Hate @BurningHate_Band Sturmwehr @SWkanal Ungebetenen Gäste @ungebetenegaeste Stimme der Vergeltung @StimmederVergeltung Mediengestaltung/Fotografie H.-Photography @hpunktphotography Balaclava Graphics @Balaclava_graphics Verbunden durch Blut @VdBmedia BlickpunktTV @BlickpunktTV Vlanze Graphics @vlanzegraphics Revolution Arts @revolutionart Sonstiges FSN - The Revolution @fsnrev Frontmagazin @frontmagazin Tommy Frenck @tommyfrenck Der dritte Blickwinkel @derdritteblickwinkel Punikoff informiert @punikoff Der Volkslehrer @Der_Volkslehrer Junge Revolution @jungerevolutioninfo Hexogen Outdoor @hexogenoutdoor Zusammenruecken @zusammenruecken Multikulti trifft Nationalismus @multikultitrifftnationalismus Fortress Europe @fortresseurope Wotan Jugend @wotanjugend_militant Ein Prozent @ein_prozent Wir packen an @wirpackenan Frank Kraemer @frankkraemer Die Rechte Dortmund @dortmundsrechte Die Rechte @dierechteinfo Sicherheitshinweise für Nationalisten @sicherheitshinweise Netzradio Germania @NetzradioGermania Gefangenen Hilfe @gefangenenhilfe",2020-04-30 12:24:37+00:00,https://t.me/Balaclavagraphics/36,,,368,0,7,1,PeerChannel,1305893072.0,VdBmedia,2020-04-30 11:38:07,2020-04-30,https://t.me/VdBmedia/97,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
